"id","sku","name","brand","price","stock","category","created_at","size","hsn","aliases","alias1","alias2","distributor_price"
"c483e00d-d2d0-4765-b999-e0b6736dbbe0","F-09","FUNCTIONAL KNEE SUPPORT -S","Tynor","1836.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"c49f1b25-d424-4cf7-9a88-bb56cb653246","AS-0010","SENSOR STRIPS","ACCUSURE","2062.00","0",,"""2025-12-30T06:49:03.935Z""","100T",,,,,
"c4a956f7-fb23-4150-aac3-fdc7cd72d158","A-04","LS BELT LUMBOPORE - L","Tynor","1583.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"c4acf9b9-5728-43a9-9eb3-2b764c67e9d4","F-05","F-05 UM KNEE IMMOBILIZER SHORT TYPE - 14'' (GREY) - M","UM","950.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"c4d18df2-ca9c-4740-a527-5b6e0a1687cc","Biostige104","COGNITA TAB","Biostige","391.51","0",,"""2025-12-23T07:45:03.308Z""","STRIP",,,,,"268.49"
"c4ec1ebc-bf0b-40e6-a07f-7f42931c258b","J-22","J-22 UM FOLDING WALKER HD (ALL PODS) (SILVER) - ADJ","UM","2000.00","0",,"""2026-01-03T19:20:31.324Z""","ADJ",,,,,
"c51a615c-7262-4d02-90b3-857d5544eaf3","AS-0070","SAFETY LANCETS","ACCUSURE","1875.00","0",,"""2025-12-30T06:49:03.935Z""","No Size",,,,,
"c545a82b-41ff-4951-be44-d44694861365","3 03","ELBOW SUPPORT AIR PRO N.G - M","Tynor","451.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"c574d845-bcdc-439e-8705-0456d1350ced","H-15","TYRO BAND 1.7 RED","Tynor","479.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"c5995b43-a5ac-49cf-b8af-8cbfe8508f05","F-13","F-13 UM OA KNEE BRACE (BLACK) - RT-M","UM","9500.00","0",,"""2026-01-03T19:20:31.324Z""","RT-M",,,,,
"c5a50edd-520f-47d9-96e7-2d8c3b1b7f8e","KRE11","KAREIN CLASSIC PULL UP DIAPERS","Karemed","600.00","0",,"""2025-12-24T20:12:57.401Z""","EXTRA LARGE 10",,,,,
"c5c80218-1561-4b5c-873d-b359f065f164","BLE4","BLEFIT ADULT TAPE DIAPER -LARGE (10 X 12) ","Blefit","550.00","0",,"""2025-12-24T21:00:37.984Z""","LARGE",,,,,"180.00"
"c661f51c-88c0-4a6f-b6de-f4692b425832","KRE1","KARE MED LL BABY WIPES ALOEVERA 72'S","Karemed","99.00","0",,"""2025-12-24T20:12:57.401Z""","UNI",,,,,
"c6a0533d-649b-461a-8320-e093a53699e9","PED-02","PED-02 UM KNEE IMMOBILIZER (PAEDIATRIC) TURQUISE - 6-10 YRS","UM","790.00","0",,"""2026-01-03T19:20:31.324Z""","6-10 YRS",,,,,
"c6e404cc-323f-4404-8c9e-c5cef765cc52","L-02","LUMBO SACRAL BELT -  XL (OAC)","Tynor","840.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"c70149cb-8596-408b-8e81-2346fb38a554","H-02","WEIGHT CUFF * - 1 KG","Tynor","1057.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"c710299c-cc3f-4812-be5d-82384b4ecaac","C-06","POUCH ARM SLING (BAGGY)SPL. SIZE - XXL","Tynor","481.00","0",,"""2026-01-06T17:25:41.774Z""","XXL",,,,,
"c797ab05-5950-4df5-85e1-826fc0127bc1","L-42","KNEE IMMOBILIZER 19""(OAC) - M","Tynor","993.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"c797d37d-b4ff-4471-bf03-dcbedd408cfd","L-21","AUXILIARY CRUTCH (PAIR) M","Tynor","2870.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"c7b0ff42-074b-42d1-ab2a-a68a37c2d4b5","J-08","OA KNEE SUPPORT (NEOPRENE)RIGHT VARUS/LEFT VALGUS SPL. SIZE - XXL","Tynor","1925.00","0",,"""2026-01-06T17:25:41.774Z""","XXL",,,,,
"c7c71859-8161-44f2-a461-6824f75ccaf6","A-36","BACK SUPPORT BELT - M","Tynor","1215.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"c7d46e2a-d7f8-4424-b192-e534d957c008","A-33","POSTURE CORRECTOR-XL","Tynor","975.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"c7e7e0d7-bf76-4322-aaad-f8048b0b8d64","I-02","I-02 UM SILICONE ELASTOMER INSOLES TW - M","UM","1650.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"c82c32fe-8d0e-4e63-a254-c2c9bfd45e4a","K-08","METATARSAL PAD SILICONE (PAIR) * - UNI","Tynor","315.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"c85ff76e-f5f7-4639-817e-14a67e6061dc","B-31","NECK CORRECTOR AND RELAXER - UNI","Tynor","751.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"c8b8cf1f-9427-4726-80a3-efcb4532cb19","D-28","KNEE IMMOBILIZER 22"" -M","Tynor","1620.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"c906c1b4-49d5-4b17-9fda-b2982bd121fc","2001715","Morison MBD NAIL CLIPPER WITH MAGNIFIER - P- D","Morison","200.00","0",,"""2025-12-20T17:49:08.577Z""","PINK",,,,,
"c92bfa6a-3b69-43da-b25c-59f479070071","2001633","Morison MBD XTRA SOFT DIAPER PANTS (S)-5","Morison","46.88","0",,"""2025-12-26T07:49:58.155Z""","S-5",,,"PantS5",,
"c97410dc-71a3-4ff6-9866-a99f7dc098fe","D-11","KNEE IMMOBILIZER 19"" - S","Tynor","1359.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"c98408fe-3b00-4588-aabe-0901b33ee665","C-05","CLAVICLE BRACE WITH VELCRO - L","Tynor","612.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"c9984d8e-db10-42f8-8b9a-52a4c96fc9d3","G-11","G-11 UM ELBOW SUPPORT WITH STRAP COMFORT (GREY/BLACK) - XL","UM","240.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"ca83d0fe-b04d-4d98-b5f1-a575c4626b99","A-07","A-07 UM LUMBER SUPPORT (NEOPRENE) (BLACK) - XXL","UM","1650.00","0",,"""2026-01-03T19:20:31.324Z""","XXL",,,,,
"ca85a271-2c9f-465b-a2eb-794400d5460c","L-06","KNEE CAP (PAIR) OAC ** - M","Tynor","348.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"ca916faf-1dab-4c30-8b57-81bed52db5f7","2001644","Morison MBD XTRA SOFT DIAPER PANTS (L)-48","Morison","655.31","0",,"""2025-12-20T17:49:08.577Z""","L-48",,,"PantL48",,
"cb09824f-cd08-4a2b-9349-44e25ac93f92","2001578","Morison PLAY BUDDY NEW DESIGN- ASSORTED","Morison","121.88","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"cb33f3d6-cfc6-42bd-89b7-ea3168e82502","2000694","Morison BABY CARRIER BASIC -PURPLE","Morison","950.00","0",,"""2025-12-20T17:49:08.577Z""",,,,,,
"cbfed396-c756-482e-943b-5c9bf1752d84","I-05","I-05 UM SILICONE INSOLE W/MEDIAL ARCH FOR FOOT 2N TRQ- UNI","UM","1800.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"cc0e9be5-f3e7-469c-ac9c-6a36765015c2","L-12","WALKING STICK QUADRIPOD  - UNI","Tynor","997.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"cc65fb97-87fb-497e-ad5a-2440cd2fafe5","I-16","COMPRESSION STOCKING BELOW KNEE CLASSIC (PAIR) * - L","Tynor","952.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"cc781877-18af-4f20-acd0-d5c23ee66019","K-01","K-01 UM ECO LUMBO SACRAL BELT (GREY) - S","UM","750.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"cc79a067-c236-4cf8-b6e2-7785e14b2234","D-10","D-10 UM ANKLE BRACE LACE UP (BG) - S","UM","780.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"cc9748fc-66a5-4b1a-b99c-8775654b31e7","2000507","BERBERINE 500MG - 30 TABS","Elmeric","888.91","0",,"""2025-12-21T04:58:28.406Z""","30 Tablets",,,,,"489.00"
"ccd077ad-9b3d-4434-973c-4c6aee30ac2d","2000691","Morison BABY CARRIER BASIC -LIGHT BLUE","Morison","950.00","0",,"""2025-12-20T17:49:08.577Z""","LIGHT BLUE",,,,,
"cce2f68e-b54c-48c4-bcd2-83e1f6651c3b","D-11","D-11 UM ANKLET WITH BINDER COMFORT (GREY/BLACK) - XL","UM","305.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"cce5ea66-e558-46c6-bfa1-4a200c63deff","A-15","A-15 UM CHEST BINDER (LT.GREY) - M","UM","1050.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"cce61cd0-9911-4a7f-8f41-d592712cc005","D-05","OPEN PATELLA KNEE CAP - XXL","Tynor","516.00","0",,"""2026-01-06T17:25:41.774Z""","XXL",,,,,
"ccf8904c-14d1-4e83-98d0-a0f0a04f298c","L-17","COMMODE CHAIR WITH WHEELS - UNI","Tynor","5955.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"cd196421-f1dc-4b28-8173-d68e78e0422f","H-01","H-01 UM SKIN TRACTION SET (PUFF LINER) (GREY) - CHILD","UM","450.00","0",,"""2026-01-03T19:20:31.324Z""","CHILD",,,,,
"cd5c4645-968c-4259-8dfe-54a147aa1c00","AS-0059","STEAMER","ACCUSURE","2620.00","0",,"""2025-12-30T06:49:03.935Z""","No Size",,,,,
"cd666597-407a-4873-ba63-f9132c807fca","K-01","K-01 UM ECO LUMBO SACRAL BELT (LT.GREY) - L","UM","750.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"cd760172-df4b-46bf-ac5b-630215f4bb40","J-05","J-05 UM COCCYX CUSHION SEAT (BLACK) - UNI","UM","1800.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"cdc5d5ab-f3c3-4a08-8a81-bbc155040c41","L-52","WHEEL CHAIR STD.PC - UNI","Tynor","9000.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"ce0718fd-5b56-47dc-9718-dbf3745d73c4","2001596","Morison SUPER SOFT DIAPER PANTS XL(54 PIECES)","Morison","1049.00","0",,"""2025-12-20T17:49:08.577Z""","XL-54",,,"PantXL54",,
"ce387428-fe78-4cf3-b4ff-f188e921918e","D-10","D-10 UM ANKLE BRACE LACE UP (BG) - L","UM","780.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"ce8bf1e9-f6c0-4051-8cfc-8523dc9321de","AS-0066","CANNULA","ACCUSURE","7031.00","0",,"""2025-12-30T06:49:03.935Z""","100 PACK",,,,,
"cf0c5a60-26cc-46ee-bdf0-ffa04f463f18","A-21","A-21 UM LUMBO SACRAL BELT (LT.GREY) - XXL","UM","950.00","0",,"""2026-01-03T19:20:31.324Z""","XXL",,,,,
"cf593353-aeef-4e8d-8cf4-9473906d8620","F-25","F-25 UM FUNCTIONAL KNEE SUPPORT (GREY) - XL","UM","1500.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"cf6cafd3-6a43-4dd1-8ceb-a69b56216b0b","2001675","UNDENATURED COLLAGEN TYPE II 40MG - 30 TABS","Elmeric","1778.71","0",,"""2025-12-21T04:58:28.406Z""","30 Tablets",,,,,"889.00"
"cf713cb5-5ded-44ab-98c5-9c99bb07d3c5","E-05","WRIST BRACE WITH DOUBLE LOCK - L","Tynor","213.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"cf7319c6-fd95-4dd5-9955-a8585769e0e6","A-02","A-02 UM CONTOURED BACK SUPPORT (GREY) - L","UM","1220.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"cf950e54-a120-4381-97ba-be4ef0b44f6b","KRE3","KAREIN CLASSIC ADULT DIAPER PANTS","Karemed","99.00","0",,"""2025-12-24T20:12:57.401Z""","EXTRA LARGE 2'S",,,,,
"cfa5d068-37f0-4566-b8ed-510b0f8d49cf","2000160","Morison MBD BABY COMB","Morison","28.13","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"cfd59d7e-69f2-402a-b009-0c2bd9fc6e3e","E-43","WRIST SPLINT (AMBIDEXTROUS) - L","Tynor","625.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"cff45afe-9d25-4d43-ac48-73e2321a8e3f","E-11","ELBOW SUPPORT - M","Tynor","256.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"d04a6f4e-bcbf-4c9e-988a-5a1cbec867f7","I-01","I-01 UM REHAB SILICONE HEEL CUPS TW - L","UM","770.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"d07a7bba-5fc5-4c39-8929-7d69cb8641ce","D-10","R.O.M. KNEE BRACE 18""- UNI","Tynor","2715.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"d07d01ff-9fd5-4170-be2e-2d9af87d1835","B-01","COLLAR SOFT(FIRM DENSITY) - S","Tynor","420.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"d09a642e-6d0e-461e-8742-4c0b579956f6","2001510","Morison MBD BABY POWDER 50 GM","Morison","48.94","0",,"""2025-12-20T17:49:08.577Z""","50GM",,,,,
"d0d6ce85-92ad-436a-bb3f-9b49a1062f10","D-23","KNEE CAP COMFEEL (PAIR) - M","Tynor","521.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"d171e4c3-ec5c-41a1-b897-053a03901a49","M-02","TYNOCREPE(COTTON CREPE BANDAGE) - 8 CM X 4 M","Tynor","279.00","0",,"""2026-01-06T17:25:41.774Z""","8CM",,,,,
"d1883f49-d973-4049-af06-ba46784e4700","2001275","Morison COOL BUDDY WATER TEETHER - ASSORTED","Morison","121.88","0",,"""2025-12-20T17:49:08.577Z""",,,,,,
"d1df9747-81bd-4882-a16e-1d55485ad34f","J-06","ABS WRAP (NEOPRENE) - UNI","Tynor","1255.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"d271554b-bf26-4079-8d23-8439c460d6c5","BK‐200","Wall Type Sphygmo.","ACCUSURE","2887.00","0",,"""2025-12-30T06:49:03.935Z""","No Size",,,,,
"d2ccb0f7-7e2c-45fe-ad45-831a7e9e9374","2001643","Morison MBD XTRA SOFT DIAPER PANTS (M)-54","Morison","655.31","0",,"""2025-12-26T07:49:58.155Z""","M-54",,,"PantM54",,
"d2f5e817-b699-4692-bf74-fcb863c9cb0e","2001363","Morison SHINY DINO KIDS TOOTH BRUSH","Morison","44.49","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"d2fb8fcf-aaf4-4093-ab03-a504de1008b1","L-09","POD WALKING STICK (19MM) - UNI","Tynor","91.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"d30ec358-6e93-49aa-a973-fb29f7b62781","G-14","G-14 UM TENNIS ELBOW SUPPORT WITH SILICONE PAD (BLACK) - XXL","UM","280.00","0",,"""2026-01-03T19:20:31.324Z""","XXL",,,,,
"d32063ec-c2cd-4db7-97f6-c6c70b0f60a5","C-08","CAST SHOE SPL. SIZE (ROCKER SOL) XL","Tynor","809.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"d36ae4ef-57d3-4aa6-8caa-4eafd9e2239e","2001378","Morison MBD SUPER SIPPER","Morison","199.00","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"d398c46a-da1e-49cb-b649-de45aba2c26e","A-11","CHEST BINDER - S","Tynor","1240.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"d40be93c-5bac-437a-aa4b-6dbda627354a","H-11","COOL PACK - UNI","Tynor","420.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"d4655bca-6d14-49c9-b4e8-4d0edb5faf0c","A-24","A-24 UM PELVIC BINDER (LT .GREY) - L","UM","750.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"d49dab8e-02f8-4115-b0ac-64133a88f857","A-07","CONTOURED L.S. SUPPORT SPL. SIZE - XL","Tynor","1384.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"d4cc8d9f-4039-4c07-8553-3bed3f3769f6","J-32","J-32 UM COMP. STOCKINGS MID THIGH (BEIGE) - L","UM","900.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"d4d645d8-35cf-4d5f-a46c-5975220a2d1b","G-01","SKIN TRACTION SET(PUF LINER) - CH","Tynor","535.00","0",,"""2026-01-06T17:25:41.774Z""","CH",,,,,
"d4f681d3-655c-4850-a5e1-69c35f3d4342","H-13","COCCYX CUSHION SEAT","Tynor","2297.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"d51b6f43-c7a8-456e-a4d8-5de3287c6734","B-02","CERVICAL COLLAR SOFT WITH SUPPORT -S","Tynor","426.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"d5523136-a3e0-43b8-a461-3db3f1751c2a","D-02","ANKLE BRACE - L","Tynor","838.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"d55f4c1c-16c5-4d6a-a358-3f282fa5f527","SK024","SK-024 Shikon COMPRESSOR NEBULIZER","Shikon","1850.00","0",,"""2025-12-26T06:25:32.846Z""","Uni",,,,,
"d5ef71e8-6caf-48e1-9495-3930d97bccec","D-05","OPEN PATELLA KNEE CAP - L","Tynor","516.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"d66b5897-876b-4082-a623-9d163170fa73","A-07","CONTOURED L.S. SUPPORT - M","Tynor","1384.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"d6d0de41-9fb5-4352-b51a-a0116b7e23ba","J-01","KNEE SUPPORT HINGED (NEOPRENE) - L","Tynor","2132.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"d6ea0d56-d97e-4a81-a1e8-53bea6140b32","K-02","K-02 UM ECO ABDOMINAL BINDER (LT.GREY) - L","UM","610.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"d6f7a04a-b2f6-4a74-a730-7cf8232eb4cb","J-06","ABS WRAP (NEOPRENE) SPL. SIZE","Tynor","1255.00","0",,"""2026-01-06T17:25:41.774Z""","SPL",,,,,
"d773356b-b40f-4f2d-bee1-90106bb77f2a","G-05","LEG TRACTION BRACE - M","Tynor","700.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"d782256d-e82e-4bfa-adbf-026597284a2b","AS-0013","BLUE BLOOD GLU. METER","ACCUSURE","656.00","0",,"""2025-12-30T06:49:03.935Z""","25T",,,,,
"d7c63b54-513c-484f-bb70-32a417b9310e","D-11","KNEE IMMOBILIZER 19"" -M","Tynor","1359.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"d872c703-9ff8-44b4-bb79-e1fc21c45de4","C-01","POUCH ARM SILING (TROPICAL) - L","Tynor","430.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"d8996b8b-7231-435b-afe4-6849ae28d3a5","2001723","Morison MBD XTRA SOFT DIAPER L(160)+L2 (10) COMBO","Morison","22.50","0",,"""2025-12-20T17:49:08.577Z""","L-2",,,"PantL2",,
"d8ac1ac3-d49f-40c0-b030-8e75312c9e0f","2001526","Morison PVC FEEDING BOTTLE COVER-CYT 125 ML","Morison","120.00","0",,"""2025-12-20T17:49:08.577Z""","125ML",,,,,
"d8d6af1b-bc13-43bb-87f3-6795e578b2a1","F-17","F-17 UM O.A KNEE SUPPORT CROSS FIT (BLACK) - RT - L","UM","1500.00","0",,"""2026-01-03T19:20:31.324Z""","RT - L",,,,,
"d8f3cd7d-f97a-488d-829c-66ad7ecc2e16","BLE6","BLEFIT ADULT TAPE DIAPER -XTRA LARGE (10 X 12) ","Blefit","600.00","0",,"""2025-12-24T21:00:37.984Z""","XTRA LARGE",,,,,"190.00"
"d9247d57-271e-4315-ac8b-8cf776863ac4","J-27","J-27 UM WHEEL CHAIR BLACK /T.BLUE -UNI","UM","10500.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"d957d816-bf69-43ad-8a0e-58b44ed24159","2000450","Morison MBD MANUAL BREAST PUMP PINK","Morison","796.88","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"da1a3118-3a3d-4586-bef6-db5a154e6a15","C-05","CLAVICLE BRACE WITH VELCRO SPL.SIZE - XL","Tynor","612.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"daceffa2-5f90-4277-a7d4-71ac47a35913","B-02","CERVICAL COLLAR SOFT WITH SUPPORT SPL SIZE - XL","Tynor","426.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"db05336c-e903-4fc4-bd1e-ab4475a6f06d","L-03","ABDOMINAL BELT OAC-L","Tynor","625.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"db97d59f-dd35-4e0f-a493-41959126f0f5","D-18","D-18 UM FOOT DROP SPLINT WITH LINER (BG) - LT - M","UM","1250.00","0",,"""2026-01-03T19:20:31.324Z""","LT - M",,,,,
"dbbe16f5-c63f-4b17-945e-0198c1eed8e9","AS-0031","Compact Nebulizer (MD)","ACCUSURE","1780.00","0",,"""2025-12-30T06:49:03.935Z""","No Size",,,,,
"dc2c9deb-d1f6-4732-9ce3-e1dfab8f5053","E-03","WRIST & FOREARM SPLINT LEFT - S","Tynor","720.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"dc66fb35-1c31-4f32-94de-3a4bd9252fcf","KRE9","KAREIN CLASSIC PULL UP DIAPERS","Karemed","550.00","0",,"""2025-12-24T20:12:57.401Z""","LARGE 10",,,,,
"dcb3b22d-0cdd-451f-bf40-a1637c90d92b","D-28","KNEE IMMOBILIZER 22"" -S","Tynor","1495.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"dcd8a8f1-2bdb-4ac4-aa38-dea5852a5378","D-01","D-01 UM ANKLE BINDER ELASTIC (LT.GREY) - L","UM","240.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"dce27368-6ea2-4ae8-8aa0-71d7f2eb6e5a","E-03","WRIST & FOREARM SPLINT RIGHT - L","Tynor","720.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"dcf6a4dd-266a-455a-ba53-6169ae28926f","2001571","Morison WIPES BABY 72'S WITH LID","Morison","125.00","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"dd1a885c-04c9-435b-bba1-8803a4509598","G-25","G-25 UM WRIST SPLINT AMBIDEXTROUS (GREY) - XL","UM","650.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"dde1ddcd-bcc9-48cc-acf6-cd57fa68f03c","E-03","WRIST & FOREARM SPLINT LEFT - L","Tynor","720.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"de786c23-250a-495e-bbd8-4b1c234821e0","2001105","Morison BOTTLE & ACCESSORIES CLEANER 500 ML","Morison","399.00","0",,"""2025-12-20T17:49:08.577Z""","500ML",,,,,
"dea69584-71ad-4dc8-ba10-e2c09d21e441","A-05","LUMBO SACRAL BELT - M","Tynor","1087.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"deb3a86f-fa38-43a1-a07e-46d69cba8749","D-28","KNEE IMMOBILIZER 22"" -L","Tynor","1620.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"deb4fe98-9a6f-4908-a29b-ac624b37ac42","H-03","H-03 UM PELVIC TRACTION BELT (GREY) - L","UM","900.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"decf9787-cf92-4ab4-b186-6e05028157e2","D-03","ANKLET (PAIR) - S","Tynor","340.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"df098038-f8da-477a-ad22-0102183cde19","F-01","F-01 UM KNEE SUPPORT (GREY/BLACK) - L","UM","360.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"df7cc3e0-5e48-426d-b4fc-af764b0ad203","B-03","CERVICAL COLLAR HARD ADJUSTABLE - L","Tynor","513.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"dfcf36bd-9880-4124-83a9-261997a8930c","PED-03","PED-03 UM PAEDIATRIC WRIST COCKUP SPLINT T.GREEN - RIGHT","UM","700.00","0",,"""2026-01-03T19:20:31.324Z""","RIGHT",,,,,
"dfe26767-d028-4a09-8ab7-a17347187409","J-01","KNEE SUPPORT HINGED (NEOPRENE) SPL. SIZE - XL","Tynor","2132.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"dffcbfde-3426-43d6-8ba1-52707fe8ec10","C-16","CAST COVER (LEG) - UNI","Tynor","843.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"e032e351-8c99-4c89-801c-0810970c366e","D-43","F DROP SPLINT WITH LINER  LEFT - S","Tynor","938.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"e035d2b9-0e45-4a86-9a74-fcacec2551d0","C-08","CAST SHOE (ROCKER SOLE) -M","Tynor","1044.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"e0a740f2-f051-4ecf-9d50-816f3b29a089","2001525","Morison PVC FEEDING BOTTLE COVER-FLAT - 250 ML","Morison","140.00","0",,"""2025-12-20T17:49:08.577Z""","250ML",,,,,
"e0c0e59a-59b2-4a2d-9ad4-4bf0a706ecbf","F-24","F-24 UM ELASTIC KNEE SUPPORT WITH HINGES (LT.GREY) - XL","UM","750.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"e0f292f2-54ce-4034-8f4e-5b11c99a0006","A-05","LUMBO SACRAL BELT SPL. SIZE  - XL","Tynor","1087.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"e0facf09-b69e-4512-b10b-bc471faa209b","A-11","CHEST BINDER - L","Tynor","1240.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"e14c8192-5e01-4d58-8207-7bf6b1f20291","2000349","Morison BIGEN SPEEDY - BROWNISH BLACK-882","Morison","549.00","0",,"""2025-12-20T17:49:08.577Z""",,,,,,
"e1515036-ab48-4f4a-8e0f-e10d9aa93b9c","2001523","Morison BABY LAUNDRY DETERGENT -250ML","Morison","165.00","0",,"""2025-12-26T07:49:58.155Z""","250ML",,,,,
"e1558dde-e081-44fc-8a63-24c6ea68a763","D-01","D-01 UM ANKLE BINDER ELASTIC (LT.GREY) - UNI","UM","240.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"e1ca7cb3-3119-49f2-b775-7908b34fb5d8","C-07","C-07 UM ARM SLING TROPICAL (GREY) - XL","UM","375.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"e1d0f855-2ced-4470-b228-5d40a2b36e82","C-04","C-04 UM CLAVICLE BRACE WITH VELCRO (LT.GREY) - M","UM","510.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"e1df1169-b266-47e1-bc4d-9ab35c9c8c5b","Biostige1015","NEXOTIL 500 BIOSTIGE","Biostige","534.37","0",,"""2025-12-26T05:45:38.230Z""","STRIP",,,,,"366.43"
"e229f332-67fd-47d6-b344-6518603c989a","F-17","F-17 UM O.A KNEE SUPPORT CROSS FIT (BLACK) - RT - M","UM","1500.00","0",,"""2026-01-03T19:20:31.324Z""","RT - M",,,,,
"e2359676-68cf-4bf9-9a9f-5c45c78265dc","2001527","Morison PVC FEEDING BOTTLE COVER-CYT 250 ML","Morison","130.00","0",,"""2025-12-20T17:49:08.577Z""","250ML",,,,,
